,misc_price_min,misc_price_max,display_size,battery,memory_ram_gb,memory_rom_gb,main_camera_resolution,selfie_camera_resolution,display_resolution,network_technology,num_main_camera,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,has_wireless_charging,is_waterproof
1618,215.0,420.0,5.499999999999999,2999.999961098406,3.99999997496635,63.9999987611168,16.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1706,215.0,420.0,5.499999999999999,2999.999961098406,3.0,32.0,13.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1646,40.0,215.0,5.499999999999999,3499.9999805981874,3.0,32.0,13.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
46,40.0,215.0,6.457768972563887,4999.999951270546,3.99999997496635,63.9999987611168,48.0,13.0,FHD,4G,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1595,215.0,420.0,4.1907450480349935,3200.0000203472155,6.0000000138691325,63.9999987611168,12.0,16.0,FHD,3G,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1119,40.0,215.0,5.66449269796977,4000.000042052672,2.0000000195061225,16.0000001896616,13.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1906,215.0,420.0,6.551544666288394,4499.999892105253,6.0000000138691325,127.99999635334652,48.0,16.0,QHD,5G,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
414,420.0,1600.0,5.499999999999999,4000.000042052672,3.99999997496635,63.9999987611168,13.0,5.0,FHD,4G,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1389,40.0,215.0,4.665233148872265,2000.0000209462348,1.5000000388629715,8.0000004044851,8.0,2.0,qHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1474,215.0,420.0,5.030483551007934,2300.000042759392,0.999999995662765,16.0000001896616,13.0,5.0,FHD,3G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1499,40.0,215.0,6.365157793004641,4000.000042052672,3.0,32.0,16.0,13.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
35,40.0,215.0,6.1833713118350415,3580.000010453214,3.0,63.9999987611168,13.0,8.0,FHD,4G,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1186,40.0,215.0,6.1833713118350415,4029.9999895255582,3.99999997496635,63.9999987611168,2.0,8.0,HD,4G,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1587,40.0,215.0,6.006071676115979,2999.999961098406,3.0,32.0,13.0,16.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
55,215.0,420.0,6.27369666657937,4000.000042052672,7.999999747102203,127.99999635334652,48.0,32.0,FHD,4G,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
607,40.0,215.0,5.499999999999999,3499.9999805981874,3.0,32.0,13.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
532,420.0,1600.0,5.919069710194439,4000.000042052672,3.99999997496635,63.9999987611168,12.0,8.0,FHD,4G,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1576,215.0,420.0,6.1833713118350415,4000.000042052672,6.0000000138691325,63.9999987611168,48.0,16.0,FHD,4G,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1239,215.0,420.0,5.030483551007934,2000.0000209462348,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,3G,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1675,215.0,420.0,5.499999999999999,2699.9999813963223,3.99999997496635,63.9999987611168,12.0,13.0,FHD,4G,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
902,215.0,420.0,5.499999999999999,3070.0000035590538,3.99999997496635,32.0,13.0,8.0,FHD,4G,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1427,215.0,420.0,6.006071676115979,3799.999986930031,3.99999997496635,63.9999987611168,12.0,16.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1608,40.0,215.0,5.499999999999999,3100.0000000000005,3.0,32.0,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
411,40.0,215.0,4.665233148872265,2000.0000209462348,2.0000000195061225,16.0000001896616,13.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1277,215.0,420.0,5.030483551007934,2499.999985510771,2.0000000195061225,16.0000001896616,14.0,2.0,FHD,3G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1527,420.0,1600.0,6.457768972563887,3899.999973703181,3.99999997496635,127.99999635334652,12.0,12.0,FHD,4G,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1684,215.0,420.0,5.18309439860295,1700.0000306399832,2.0000000195061225,16.0000001896616,13.0,8.0,FHD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1666,215.0,420.0,5.499999999999999,2699.9999813963223,0.999999995662765,63.9999987611168,12.0,8.0,FHD,4G,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1615,215.0,420.0,5.18309439860295,2860.0000262073027,3.0,63.9999987611168,12.0,8.0,FHD,4G,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
471,215.0,420.0,4.1907450480349935,3359.9999952519706,3.99999997496635,63.9999987611168,12.0,8.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1278,215.0,420.0,5.030483551007934,2499.999985510771,2.0000000195061225,16.0000001896616,14.0,2.0,FHD,3G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
743,40.0,215.0,5.499999999999999,2999.999961098406,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,4G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1619,40.0,215.0,5.499999999999999,4049.999972856527,2.0000000195061225,16.0000001896616,16.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1276,420.0,1600.0,4.525404128492417,3450.000006380908,3.0,32.0,13.0,2.0,FHD,4G,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
286,40.0,215.0,6.1833713118350415,4000.000042052672,3.99999997496635,63.9999987611168,16.0,8.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
598,420.0,1600.0,5.106312231216513,4499.999892105253,3.99999997496635,63.9999987611168,12.0,8.0,QHD,4G,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1313,420.0,1600.0,6.742648351826396,4499.999892105253,6.0000000138691325,127.99999635334652,48.0,32.0,QHD,4G,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
356,215.0,420.0,6.551544666288394,4000.000042052672,7.999999747102203,127.99999635334652,48.0,16.0,FHD,4G,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1798,215.0,420.0,6.006071676115979,2999.999961098406,0.999999995662765,16.0000001896616,8.0,2.0,HD,3G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
910,40.0,215.0,5.499999999999999,3259.9999955127537,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1126,215.0,420.0,5.499999999999999,2599.999976989751,3.99999997496635,32.0,13.0,5.0,QHD,4G,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1122,40.0,215.0,5.66449269796977,3100.0000000000005,3.0,32.0,12.0,8.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
676,215.0,420.0,5.499999999999999,2999.999961098406,3.0,32.0,16.0,1.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1345,215.0,420.0,5.499999999999999,2999.999961098406,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1283,215.0,420.0,5.499999999999999,4999.999951270546,3.99999997496635,32.0,12.0,13.0,FHD,4G,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1238,420.0,1600.0,6.1833713118350415,3399.9999613131454,3.99999997496635,127.99999635334652,16.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1363,40.0,215.0,5.499999999999999,2999.999961098406,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1623,40.0,215.0,5.499999999999999,4099.999994646826,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1318,40.0,215.0,6.365157793004641,4000.000042052672,3.0,32.0,13.0,8.0,FHD,4G,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1518,215.0,420.0,5.499999999999999,2999.999961098406,3.99999997496635,32.0,13.0,16.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
383,215.0,420.0,5.66449269796977,2999.999961098406,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1236,215.0,420.0,5.030483551007934,2499.999985510771,2.0000000195061225,16.0000001896616,13.0,5.0,HD,4G,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
919,215.0,420.0,5.499999999999999,4059.9999455176307,3.0,32.0,13.0,8.0,FHD,4G,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1022,40.0,215.0,6.006071676115979,3599.999935561965,3.99999997496635,63.9999987611168,12.0,8.0,FHD,4G,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200,40.0,215.0,6.27369666657937,3300.0000147057535,3.99999997496635,63.9999987611168,16.0,16.0,FHD,4G,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
701,215.0,420.0,6.006071676115979,2999.999961098406,0.999999995662765,16.0000001896616,8.0,2.0,HD,3G,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
854,215.0,420.0,5.499999999999999,2999.999961098406,3.99999997496635,32.0,13.0,16.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
840,215.0,420.0,5.030483551007934,2000.0000209462348,2.0000000195061225,16.0000001896616,13.0,5.0,FHD,3G,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1071,40.0,215.0,5.499999999999999,2999.999961098406,3.0,32.0,13.0,16.0,HD,4G,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
838,215.0,420.0,4.808600761993154,2300.000042759392,0.999999995662765,8.0000004044851,8.0,1.0,qHD,3G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1860,215.0,420.0,5.499999999999999,2999.999961098406,3.0,32.0,12.0,5.0,FHD,4G,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
875,40.0,215.0,6.006071676115979,4000.000042052672,3.0,32.0,12.0,13.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1135,40.0,215.0,5.499999999999999,2999.999961098406,3.0,32.0,13.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
94,215.0,420.0,6.1833713118350415,2999.999961098406,3.99999997496635,63.9999987611168,12.0,8.0,FHD,4G,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1477,40.0,215.0,5.66449269796977,2999.999961098406,0.999999995662765,8.0000004044851,8.0,5.0,HD,4G,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
103,215.0,420.0,6.457768972563887,4999.999951270546,7.999999747102203,127.99999635334652,64.0,16.0,QHD,4G,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1159,40.0,215.0,5.030483551007934,2900.0000119466204,2.0000000195061225,16.0000001896616,16.0,8.0,FHD,4G,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
