misc_price,display_size,battery,memory_ram_gb,memory_rom_gb,main_camera_resolution,selfie_camera_resolution,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,has_wireless_charging,is_waterproof,network_technology,num_main_camera,num_selfie_camera,display_resolution
1.0,0.19397748519520305,-0.20555594357353488,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,-0.8390561797605461,0,1,0,1,1,1,0,1,1.0,0.0,0.0,2.0
1.0,-0.9141233087069914,-1.0013760447001099,-0.4009320741049301,-0.5684162561037871,-0.6017326732457483,-0.9458303865554785,0,0,0,1,1,1,1,0,1.0,0.0,0.0,2.0
2.0,0.19397748519520305,-0.4329331153239849,0.8024353885915267,0.3376158627437671,-0.27990889029550153,-0.0515964046479207,1,0,1,0,1,1,1,1,1.0,1.0,1.0,2.0
2.0,0.5781190937479636,1.1018627939915526,0.2007516572432983,0.3376158627437671,0.011265008564245619,-0.0515964046479207,0,1,1,1,1,1,1,1,1.0,0.0,0.0,3.0
1.0,-0.8402499224468454,-0.46703969108655236,0.2007516572432983,-0.266405549821269,-0.2722464192728765,-0.0515964046479207,1,0,0,1,1,1,0,1,1.0,0.0,0.0,2.0
1.0,1.2282048928372515,0.9313299151787152,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,-0.0515964046479207,1,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0
0.0,0.9327113477966661,0.9313299151787152,-0.4009320741049301,-0.266405549821269,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0
1.0,-0.4708829911461139,-0.7739988729496599,-0.7017739397790443,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,1,0,0,0,1.0,0.0,0.0,1.0
0.0,-0.10151605984538241,-0.20555594357353488,-0.1000902084308159,-0.266405549821269,0.011265008564245619,-0.0515964046479207,0,1,1,1,1,1,0,0,1.0,0.0,0.0,2.0
1.0,0.48947103023578853,0.24919839992736514,-0.7017739397790443,-0.7194216092450461,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,1,0,0,1.0,0.0,0.0,1.0
1.0,-0.8402499224468454,-0.20555594357353488,-0.4009320741049301,-0.5684162561037871,0.371401146627617,-0.8524029556099126,0,1,0,1,1,1,0,1,1.0,0.0,0.0,2.0
0.0,0.19397748519520305,-0.20555594357353488,-0.4009320741049301,-0.266405549821269,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0
1.0,-0.10151605984538241,-0.20555594357353488,0.2007516572432983,0.3376158627437671,0.3177638494692426,0.6157423878204059,0,1,1,1,1,1,0,0,1.0,0.0,0.0,2.0
0.0,-1.5789837850483084,-1.342441802325785,-0.7017739397790443,-0.5684162561037871,-0.6017326732457483,-0.9458303865554785,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0
0.0,-0.10151605984538241,-0.20555594357353488,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,0.0,0.0,2.0
2.0,-0.10151605984538241,-0.4897774082615974,-0.4009320741049301,-0.5684162561037871,-0.2952338323407513,-0.45199968012891667,0,0,0,1,1,1,0,0,1.0,0.0,0.0,2.0
0.0,-1.283490240007723,-1.569818974076235,-0.7017739397790443,-0.7194216092450461,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1.0,-0.5447563774062599,-0.2851379536861924,-0.1000902084308159,-0.266405549821269,0.371401146627617,-0.43865290427955017,0,1,1,1,1,1,0,1,1.0,0.0,0.0,2.0
1.0,0.19397748519520305,0.13550981405214016,0.2007516572432983,-0.266405549821269,-0.2186091221145021,-0.45199968012891667,0,1,0,1,1,1,1,1,1.0,1.0,0.0,3.0
0.0,1.080458120316958,0.021821228176915144,-0.1000902084308159,0.3376158627437671,0.011265008564245619,1.0161456633014019,0,1,0,1,1,1,0,0,1.0,1.0,0.0,2.0
2.0,-0.10151605984538241,-0.7739988729496599,-0.1000902084308159,-0.266405549821269,0.011265008564245619,-0.0515964046479207,0,0,0,1,1,1,0,0,0.0,0.0,0.0,2.0
0.0,-0.8402499224468454,-0.20555594357353488,-0.4009320741049301,-0.5684162561037871,-0.6017326732457483,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
1.0,-0.10151605984538241,-0.20555594357353488,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,1,0,0,1.0,1.0,0.0,2.0
0.0,-1.874477330088894,-1.342441802325785,-0.7017739397790443,-0.7949242858156755,-0.6017326732457483,-0.9458303865554785,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2.0,1.4202756971136317,0.9313299151787152,0.2007516572432983,1.5456586878738392,-0.2952338323407513,2.0838877312507247,0,0,1,1,1,1,0,1,1.0,2.0,0.0,2.0
2.0,0.6372178027560806,0.9313299151787152,0.8024353885915267,1.5456586878738392,-0.2952338323407513,-0.0515964046479207,1,0,1,0,1,1,0,1,1.0,1.0,0.0,2.0
0.0,0.6372178027560806,0.9313299151787152,-0.1000902084308159,-0.266405549821269,0.011265008564245619,-0.0515964046479207,0,1,0,1,1,0,0,0,1.0,1.0,0.0,2.0
1.0,-1.874477330088894,-0.6603102870744348,-0.7017739397790443,-0.7949242858156755,-0.6017326732457483,-0.9458303865554785,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0
1.0,-0.8402499224468454,-0.18281822639848985,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,1,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
0.0,0.19397748519520305,-0.20555594357353488,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,1,0,0,1.0,0.0,0.0,1.0
0.0,-0.10151605984538241,0.021821228176915144,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,1.0,0.0,2.0
0.0,-0.17538944610552845,2.0682157739309655,-0.7017739397790443,-0.5684162561037871,-0.8316068039244959,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
1.0,0.9327113477966661,0.13550981405214016,0.2007516572432983,0.3376158627437671,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,1,0,1,1.0,0.0,0.0,2.0
1.0,-0.10151605984538241,-0.6603102870744348,0.2007516572432983,-0.266405549821269,-0.2186091221145021,-0.45199968012891667,1,1,0,0,1,1,0,0,1.0,0.0,0.0,3.0
1.0,0.19397748519520305,-0.20555594357353488,-0.1000902084308159,-0.5684162561037871,-0.2186091221145021,-0.585467438622582,0,0,0,1,1,0,0,0,1.0,0.0,0.0,2.0
0.0,-0.8402499224468454,-1.342441802325785,-0.7017739397790443,-0.7194216092450461,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2.0,-0.10151605984538241,-0.09186735769830986,0.2007516572432983,0.3376158627437671,-0.2186091221145021,-0.0515964046479207,0,0,0,1,1,0,0,0,1.0,0.0,0.0,2.0
1.0,-0.6925031499265534,0.021821228176915144,0.2007516572432983,-0.266405549821269,-0.2952338323407513,-0.0515964046479207,0,1,0,1,1,1,0,0,1.0,1.0,0.0,2.0
1.0,1.2282048928372515,0.9313299151787152,0.2007516572432983,0.3376158627437671,3.689251099424209,1.0161456633014019,1,1,0,1,1,0,0,0,1.0,3.0,0.0,2.0
0.0,-1.283490240007723,-0.20555594357353488,-0.7017739397790443,-0.7194216092450461,-0.6017326732457483,-1.0792981450491437,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0
1.0,0.9327113477966661,0.24919839992736514,0.2007516572432983,1.5456586878738392,0.011265008564245619,-0.0515964046479207,0,1,0,1,1,0,0,0,1.0,0.0,0.0,2.0
1.0,1.2282048928372515,0.9881742081163277,0.2007516572432983,0.3376158627437671,0.011265008564245619,-0.0515964046479207,0,1,0,1,1,0,0,0,1.0,0.0,0.0,3.0
2.0,0.6519924800081095,0.13550981405214016,1.404119119939755,1.5456586878738392,0.011265008564245619,1.0161456633014019,1,0,0,1,1,1,0,0,1.0,1.0,0.0,2.0
1.0,0.6372178027560806,1.0450185010539401,0.2007516572432983,0.3376158627437671,-0.2186091221145021,-0.45199968012891667,0,1,0,1,1,0,0,0,1.0,0.0,0.0,2.0
0.0,-1.5789837850483084,-1.22875321645056,-0.7017739397790443,-0.5684162561037871,-0.8316068039244959,-1.0792981450491437,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0
1.0,-0.10151605984538241,2.0682157739309655,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,0.6157423878204059,0,1,0,1,1,0,0,0,1.0,0.0,0.0,2.0
1.0,1.1543315065771043,2.0682157739309655,0.2007516572432983,1.5456586878738392,-0.2186091221145021,1.0161456633014019,0,1,0,1,1,0,0,0,1.0,2.0,0.0,1.0
2.0,-0.6925031499265534,-0.7171545800120473,-0.1000902084308159,-0.266405549821269,0.011265008564245619,-0.45199968012891667,1,0,0,1,1,1,1,0,1.0,0.0,0.0,3.0
1.0,0.5337950619918753,0.18098524840223015,0.2007516572432983,0.3376158627437671,0.011265008564245619,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,1.0,0.0,2.0
0.0,0.9622607023007239,0.9654364909412827,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
1.0,-0.5447563774062599,-0.09186735769830986,-0.1000902084308159,-0.5684162561037871,0.3177638494692426,-0.0515964046479207,0,1,0,1,1,0,0,0,1.0,0.0,0.0,2.0
0.0,-0.39700960488596787,-0.20555594357353488,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,1,0,0,1.0,0.0,0.0,1.0
1.0,-0.8402499224468454,-1.2173843578630374,-0.7017739397790443,-0.7194216092450461,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
0.0,1.8487413374224804,3.205101632683215,-0.4009320741049301,-0.266405549821269,-0.2186091221145021,-0.0515964046479207,0,1,0,1,1,0,0,0,1.0,1.0,0.0,1.0
1.0,-1.5789837850483084,-1.569818974076235,0.5015935229174125,-0.7194216092450461,-0.6017326732457483,-0.9458303865554785,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1.0,0.19397748519520305,-0.20555594357353488,0.2007516572432983,-0.266405549821269,0.011265008564245619,-0.45199968012891667,0,1,0,1,1,1,0,0,1.0,0.0,1.0,3.0
0.0,-0.8402499224468454,-0.4329331153239849,-0.7017739397790443,-0.7194216092450461,-0.8316068039244959,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0
2.0,1.080458120316958,0.6471084504906527,0.8024353885915267,1.5456586878738392,0.011265008564245619,2.0838877312507247,0,1,0,1,1,1,0,0,1.0,1.0,1.0,2.0
0.0,1.080458120316958,0.9313299151787152,-0.1000902084308159,-0.266405549821269,2.4632557358042213,0.6157423878204059,0,1,0,1,1,1,0,0,1.0,3.0,0.0,2.0
0.0,-0.8402499224468454,-0.8876874588248849,-0.7017739397790443,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0
2.0,0.6519924800081095,0.07866552111452765,0.2007516572432983,0.3376158627437671,-0.2952338323407513,0.4822746293267406,1,1,0,1,1,0,0,0,1.0,1.0,0.0,2.0
1.0,-0.10151605984538241,-1.0013760447001099,-0.4009320741049301,-0.266405549821269,0.011265008564245619,-0.45199968012891667,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0
1.0,-0.8402499224468454,-1.2514909336256048,-0.7017739397790443,-0.266405549821269,-0.6017326732457483,-0.9458303865554785,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
0.0,-0.8402499224468454,-0.6603102870744348,-0.1000902084308159,-0.5684162561037871,0.40971350174074156,0.6157423878204059,0,1,0,1,1,1,0,1,1.0,0.0,0.0,2.0
0.0,-0.39700960488596787,-0.20555594357353488,-0.7017739397790443,-0.7949242858156755,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0
0.0,-0.39700960488596787,0.9313299151787152,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,1.5500166972760632,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
1.0,-0.10151605984538241,-0.31924452944875986,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,0.0,0.0,2.0
1.0,-0.8402499224468454,-1.342441802325785,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0
1.0,-0.10151605984538241,0.13550981405214016,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,1,1,1,0,0,0,1.0,0.0,0.0,2.0
1.0,-1.357363626267869,-1.22875321645056,-0.7017739397790443,-0.7949242858156755,-0.6017326732457483,-0.985870714103578,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2.0,-0.10151605984538241,0.9313299151787152,0.2007516572432983,-0.266405549821269,-0.2952338323407513,-0.0515964046479207,0,1,0,1,1,1,0,1,1.0,0.0,0.0,2.0
1.0,-1.135743467487431,-1.22875321645056,-0.7017739397790443,-0.5684162561037871,-0.6017326732457483,-0.45199968012891667,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2.0,1.2725289245933384,0.8176413293034902,0.2007516572432983,1.5456586878738392,-0.2952338323407513,0.4822746293267406,1,1,0,1,1,0,0,0,1.0,1.0,0.0,2.0
1.0,-0.5447563774062599,1.0450185010539401,-0.4009320741049301,-0.266405549821269,0.011265008564245619,-0.45199968012891667,0,1,0,1,1,1,0,1,1.0,0.0,0.0,2.0
0.0,1.0213594113088411,0.9313299151787152,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,1.0161456633014019,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0
0.0,-0.10151605984538241,1.4997728445548402,-0.7017739397790443,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
0.0,-0.8402499224468454,-1.0582203376377224,-0.7017739397790443,-0.7949242858156755,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1.0,0.40082296672361223,-0.20555594357353488,0.2007516572432983,-0.266405549821269,0.011265008564245619,1.0161456633014019,0,1,0,1,1,1,0,0,1.0,1.0,0.0,2.0
0.0,0.19397748519520305,-0.20555594357353488,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,1.0,0.0,1.0
0.0,-0.8402499224468454,-0.20555594357353488,-0.4009320741049301,-0.7194216092450461,-0.6017326732457483,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
0.0,2.1146855279590064,-0.20555594357353488,-0.7017739397790443,-0.7194216092450461,-0.8316068039244959,-0.8524029556099126,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0
1.0,-0.8402499224468454,-0.5466217011992098,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,1,1,1,1,0,1,1.0,0.0,0.0,2.0
2.0,2.5579258455198843,1.198498091985494,2.607486582636212,8.793915638654273,-0.2952338323407513,0.21533911233940994,1,0,1,0,1,1,1,0,2.0,2.0,1.0,3.0
1.0,-0.10151605984538241,-0.20555594357353488,0.2007516572432983,-0.266405549821269,0.3943885596954918,-0.0515964046479207,1,1,1,1,1,1,0,0,1.0,0.0,0.0,3.0
1.0,-0.10151605984538241,-0.20555594357353488,-0.1000902084308159,-0.266405549821269,-0.2186091221145021,-0.8390561797605461,0,1,0,1,1,1,1,0,1.0,0.0,0.0,3.0
1.0,-0.8402499224468454,-0.8876874588248849,-0.7017739397790443,-0.7194216092450461,-0.6017326732457483,-0.985870714103578,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
0.0,-1.5789837850483084,-1.5357123983136673,-0.7017739397790443,-0.7949242858156755,-0.6017326732457483,-0.9458303865554785,0,1,0,1,1,1,0,0,1.0,0.0,0.0,1.0
1.0,-0.8402499224468454,-0.8081054487122274,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,1,1.0,0.0,0.0,1.0
0.0,-0.10151605984538241,2.0682157739309655,-0.1000902084308159,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,1,0,0,1.0,0.0,0.0,1.0
1.0,0.6372178027560806,0.26056725851488766,0.2007516572432983,0.3376158627437671,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,0.0,0.0,2.0
1.0,1.080458120316958,0.1525631019334239,0.8024353885915267,0.3376158627437671,0.011265008564245619,0.4822746293267406,0,1,0,1,1,0,0,0,1.0,1.0,0.0,2.0
1.0,-1.283490240007723,-1.342441802325785,-0.7017739397790443,-0.5684162561037871,-0.2186091221145021,-0.9458303865554785,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
0.0,-0.8402499224468454,1.0450185010539401,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.45199968012891667,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
0.0,-0.17538944610552845,-0.6603102870744348,-0.4009320741049301,-0.5684162561037871,-0.2186091221145021,-0.0515964046479207,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0
