misc_price,launch_announced,display_size,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,network_technology,battery,has_wireless_charging,is_waterproof,oem_model,display_width,display_height,memory_rom_gb,memory_ram_gb,main_camera_resolution,num_main_camera,selfie_camera_resolution,num_selfie_camera
300.0,2013.0,4.0,0,0,0,1,0,0,4G,1510.0,0,0,Apple - iPhone 5c,640.0,1136.0,8.0,1.0,8,1.0,1.2,1.0
340.0,2012.0,4.0,0,0,0,1,1,0,4G,1440.0,0,0,Apple - iPhone 5,640.0,1136.0,16.0,1.0,8,1.0,1.2,1.0
300.0,2019.0,6.39,1,1,0,1,1,1,4G,3400.0,1,0,Archos - Diamond,1080.0,2340.0,128.0,4.0,16,2.0,8,1.0
150.0,2019.0,6.85,0,1,0,1,0,0,4G,5000.0,0,0,Archos - Oxygen 68XL,640.0,1352.0,32.0,3.0,8,2.0,5,1.0
130.0,2019.0,6.26,0,1,0,1,0,0,4G,3000.0,0,0,Archos - Oxygen 63,720.0,1520.0,64.0,4.0,8,2.0,5,1.0
100.0,2019.0,5.71,0,1,0,1,0,0,4G,2800.0,0,0,Archos - Oxygen 57,720.0,1520.0,32.0,3.0,8,2.0,5,1.0
150.0,2018.0,5.0,0,1,0,1,0,0,4G,4000.0,0,1,Archos - Saphir 50X,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
400.0,2017.0,5.2,0,1,0,1,1,0,4G,3000.0,0,0,Archos - Diamond Alpha +,1080.0,1920.0,128.0,6.0,13,1.0,16,1.0
350.0,2017.0,5.2,0,1,0,1,1,0,4G,2950.0,0,0,Archos - Diamond Alpha,1080.0,1920.0,64.0,4.0,13,1.0,16,1.0
170.0,2017.0,5.0,0,1,0,1,0,0,4G,3500.0,0,1,Archos - Sense 50x,1080.0,1920.0,32.0,3.0,8,1.0,3,1.0
180.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Archos - 55 Graphite,720.0,1280.0,16.0,2.0,13,2.0,5,1.0
130.0,2017.0,5.0,0,1,0,1,0,0,4G,2400.0,0,0,Archos - 50 Graphite,720.0,1280.0,16.0,1.0,13,2.0,5,1.0
250.0,2016.0,5.5,0,1,0,1,1,0,4G,2950.0,0,0,Archos - Diamond 2 Plus,1080.0,1920.0,64.0,4.0,20.7,1.0,8,1.0
140.0,2015.0,5.0,0,1,0,1,0,0,4G,2100.0,0,0,Archos - 50d Helium 4G,720.0,1280.0,8.0,1.0,13,1.0,5,1.0
200.0,2014.0,5.0,0,1,0,1,0,1,4G,2700.0,0,0,Archos - 50 Diamond,1080.0,1920.0,16.0,2.0,16,1.0,8,1.0
240.0,2014.0,6.4,0,1,0,1,0,0,3G,2800.0,0,0,Archos - 64 Xenon,720.0,1280.0,4.0,1.0,8,1.0,2,1.0
300.0,2019.0,6.26,0,1,0,1,1,0,4G,4000.0,0,0,Asus - Zenfone Max Plus (M2) ZB634KL,1080.0,2246.0,32.0,3.0,12,2.0,8,1.0
310.0,2019.0,6.26,0,1,0,1,1,0,4G,4000.0,0,0,Asus - Zenfone Max Shot ZB634KL,1080.0,2246.0,64.0,4.0,12,3.0,8,1.0
120.0,2018.0,5.45,0,1,0,1,0,0,4G,4000.0,0,0,Asus - Zenfone Max (M1) ZB556KL,720.0,1440.0,32.0,3.0,13,2.0,8,1.0
80.0,2018.0,5.45,0,1,0,1,0,0,4G,3000.0,0,0,Asus - ZenFone Lite (L1) ZA551KL,720.0,1440.0,16.0,2.0,13,1.0,5,1.0
160.0,2018.0,5.99,0,1,0,1,0,1,4G,5000.0,0,0,Asus - Zenfone Max Pro (M1) ZB601KL/ZB602K,1080.0,2160.0,64.0,4.0,13,2.0,8,1.0
500.0,2018.0,6.2,0,1,1,1,1,1,4G,3300.0,0,0,Asus - Zenfone 5z ZS620KL,1080.0,2246.0,256.0,8.0,12,2.0,8,1.0
400.0,2018.0,6.2,0,1,1,1,1,1,4G,3300.0,0,0,Asus - Zenfone 5 ZE620KL,1080.0,2246.0,64.0,4.0,12,2.0,8,1.0
250.0,2018.0,6.0,0,1,0,1,1,1,4G,3300.0,0,0,Asus - Zenfone 5 Lite ZC600KL,1080.0,2160.0,64.0,4.0,16,2.0,20,2.0
160.0,2018.0,5.5,0,1,0,1,0,0,4G,4000.0,0,0,Asus - Zenfone Max (M1) ZB555KL,720.0,1440.0,32.0,3.0,13,2.0,8,1.0
250.0,2017.0,5.7,0,1,0,1,0,0,4G,4130.0,0,0,Asus - Zenfone Max Plus (M1) ZB570TL,1080.0,2160.0,64.0,4.0,16,2.0,8,1.0
414.27024051352765,2017.0,5.2,1,1,0,1,1,0,4G,3000.0,0,0,Asus - Zenfone V V520KL,1080.0,1920.0,32.0,4.0,23,1.0,8,1.0
390.0,2017.0,5.5,1,1,1,1,1,1,4G,3600.0,0,0,Asus - Zenfone 4 Pro ZS551KL,1080.0,1920.0,64.0,6.0,12,2.0,8,1.0
400.0,2017.0,5.5,0,1,1,1,1,1,4G,3300.0,0,0,Asus - Zenfone 4 ZE554KL,1080.0,1920.0,64.0,4.0,12,2.0,8,1.0
180.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Asus - Zenfone 4 Selfie Lite ZB553KL,720.0,1280.0,16.0,2.0,13,1.0,13,1.0
150.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Asus - Zenfone 4 Selfie ZB553KL,720.0,1280.0,32.0,3.0,13,1.0,13,1.0
250.0,2017.0,5.5,1,1,0,1,0,0,4G,3000.0,0,0,Asus - Zenfone 4 Selfie Pro ZD552KL,1080.0,1920.0,64.0,3.0,16,1.0,12,2.0
290.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Asus - Zenfone 4 Selfie ZD553KL,720.0,1280.0,64.0,4.0,16,1.0,20,2.0
180.0,2017.0,5.2,0,1,0,1,0,0,4G,4100.0,0,0,Asus - Zenfone 4 Max ZC520KL,720.0,1280.0,32.0,3.0,13,2.0,8,1.0
250.0,2017.0,5.5,0,1,0,1,0,0,4G,5000.0,0,0,Asus - Zenfone 4 Max Pro ZC554KL,720.0,1280.0,32.0,2.0,16,1.0,16,1.0
150.0,2017.0,5.0,0,1,0,1,0,0,4G,2650.0,0,0,Asus - Zenfone Live ZB501KL,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
180.0,2017.0,5.2,0,1,0,1,1,0,4G,5000.0,0,0,Asus - Zenfone 3s Max ZC521TL,720.0,1280.0,32.0,3.0,13,1.0,8,1.0
440.0,2017.0,5.7,1,1,0,1,1,0,4G,3300.0,0,0,Asus - Zenfone AR ZS571KL,1440.0,2560.0,64.0,6.0,23,1.0,8,1.0
320.0,2017.0,5.5,1,1,0,1,0,0,4G,5000.0,0,0,Asus - Zenfone 3 Zoom ZE553KL,1080.0,1920.0,32.0,4.0,12,2.0,13,1.0
120.0,2016.0,6.9,0,1,0,1,0,0,3G,3480.0,0,0,Asus - Zenfone Go ZB690KG,600.0,1024.0,8.0,1.0,5,1.0,2,1.0
130.0,2016.0,5.0,0,1,0,1,0,0,4G,2600.0,0,0,Asus - Zenfone Go ZB500KL,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
190.0,2016.0,5.5,0,1,0,1,0,0,4G,4100.0,0,0,Asus - Zenfone 3 Max ZC553KL,1080.0,1920.0,32.0,2.0,16,1.0,8,1.0
230.0,2016.0,5.2,0,1,0,1,0,0,4G,4130.0,0,0,Asus - Zenfone 3 Max ZC520TL,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
160.0,2016.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Asus - Zenfone 3 Laser ZC551KL,1080.0,1920.0,16.0,2.0,13,1.0,8,1.0
280.0,2016.0,5.2,0,1,0,1,1,0,4G,2600.0,0,0,Asus - Zenfone 3 ZE520KL,1080.0,1920.0,64.0,4.0,16,1.0,8,1.0
210.0,2016.0,5.2,0,1,0,1,0,0,4G,4100.0,0,0,Asus - Zenfone Pegasus 3,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
300.0,2016.0,6.8,0,1,1,1,1,0,4G,4600.0,0,0,Asus - Zenfone 3 Ultra ZU680KL,1080.0,1920.0,32.0,3.0,23,1.0,8,1.0
230.0,2016.0,5.7,1,1,0,1,1,1,4G,3000.0,0,0,Asus - Zenfone 3 Deluxe ZS570KL,1080.0,1920.0,64.0,4.0,23,1.0,8,1.0
330.0,2016.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,Asus - Zenfone 3 ZE552KL,1080.0,1920.0,64.0,4.0,16,1.0,8,1.0
170.0,2016.0,5.5,0,1,0,1,0,0,4G,5000.0,0,0,Asus - Zenfone Max ZC550KL (2016),720.0,1280.0,32.0,2.0,13,1.0,5,1.0
150.0,2016.0,5.5,0,1,0,1,0,0,4G,3010.0,0,0,Asus - Zenfone Go ZB551KL,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
110.0,2016.0,5.0,0,1,0,1,1,0,4G,2500.0,0,0,Asus - Zenfone Go T500,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
160.0,2016.0,5.0,0,1,0,1,0,0,3G,2070.0,0,0,Asus - Live G500TG,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
250.0,2015.0,5.5,0,1,0,1,1,1,4G,3000.0,0,0,Asus - Zenfone Zoom ZX551ML,1080.0,1920.0,32.0,4.0,13,1.0,5,1.0
130.0,2015.0,5.0,0,1,0,1,0,0,3G,2070.0,0,0,Asus - Zenfone Go ZC500TG,720.0,1280.0,8.0,2.0,8,1.0,2,1.0
170.0,2015.0,5.5,0,1,0,1,0,0,4G,5000.0,0,0,Asus - Zenfone Max ZC550KL,720.0,1280.0,8.0,2.0,13,1.0,5,1.0
350.0,2015.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,Asus - Zenfone 2 Deluxe ZE551ML,1080.0,1920.0,64.0,4.0,13,1.0,5,1.0
270.0,2015.0,6.0,0,1,1,1,1,0,4G,3000.0,0,0,Asus - Zenfone 2 Laser ZE601KL,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
310.0,2015.0,6.0,0,1,1,1,1,0,4G,3000.0,0,0,Asus - Zenfone 2 Laser ZE600KL,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
200.0,2015.0,5.0,0,1,0,1,0,0,3G,2040.0,0,0,Asus - Zenfone 2 Laser ZE500KG,720.0,1280.0,8.0,2.0,8,1.0,5,1.0
210.0,2015.0,5.0,0,1,0,1,0,0,4G,2400.0,0,0,Asus - Zenfone 2 Laser ZE500KL,720.0,1280.0,8.0,2.0,13,1.0,5,1.0
160.0,2015.0,7.0,0,1,0,1,0,0,3G,3500.0,0,0,Asus - Zenpad 7.0 Z370CG,800.0,1280.0,16.0,2.0,8,1.0,2,1.0
300.0,2015.0,5.5,0,1,0,1,1,1,4G,3030.0,0,0,Asus - Pegasus 2 Plus,1080.0,1920.0,32.0,3.0,13,1.0,8,1.0
140.0,2015.0,7.0,0,1,0,1,0,0,3G,3450.0,0,0,Asus - Zenpad C 7.0,600.0,1024.0,8.0,1.0,5,1.0,0.3,1.0
280.0,2015.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,Asus - Zenfone Selfie ZD551KL,1080.0,1920.0,16.0,2.0,13,1.0,13,1.0
250.0,2015.0,5.5,0,1,0,1,1,0,4G,3000.0,0,0,Asus - Zenfone 2 ZE550ML,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
300.0,2015.0,5.5,0,1,0,1,1,1,4G,3000.0,0,0,Asus - Zenfone 2 ZE551ML,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
220.0,2015.0,7.0,0,1,1,1,0,0,4G,3950.0,0,0,Asus - Fonepad 7 FE375CL,800.0,1280.0,8.0,2.0,5,1.0,2,1.0
160.0,2015.0,7.0,0,1,0,1,0,0,3G,3950.0,0,0,Asus - Fonepad 7 FE171CG,600.0,1024.0,8.0,1.0,5,1.0,2,1.0
80.0,2014.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,Asus - Pegasus,720.0,1280.0,8.0,2.0,8,1.0,5,1.0
240.0,2014.0,7.0,0,1,1,1,1,1,4G,3950.0,0,0,Asus - Memo Pad 7 ME572CL,1200.0,1920.0,16.0,2.0,5,1.0,2,1.0
210.0,2014.0,5.0,0,1,0,1,0,0,4G,2110.0,0,0,Asus - Zenfone 5 A500KL (2014),720.0,1280.0,8.0,1.0,8,1.0,2,1.0
100.0,2014.0,7.0,0,1,0,1,0,0,3G,3910.0,0,0,Asus - Fonepad 7 (2014),600.0,1024.0,4.0,1.0,2,1.0,0.3,1.0
510.0,2014.0,5.0,0,1,0,1,1,0,4G,2400.0,0,0,Asus - PadFone Infinity Lite,1080.0,1920.0,16.0,2.0,13,1.0,2,1.0
290.0,2013.0,4.3,0,1,0,1,0,0,3G,1500.0,0,0,Asus - PadFone mini,540.0,960.0,16.0,1.0,8,1.0,2,1.0
730.0,2013.0,5.0,0,1,0,1,1,1,4G,2400.0,0,0,Asus - PadFone Infinity 2,1080.0,1920.0,16.0,2.0,13,1.0,2,1.0
220.0,2013.0,7.0,0,1,0,1,1,0,4G,3950.0,0,0,Asus - Fonepad 7,800.0,1280.0,8.0,1.0,5,1.0,1.2,1.0
230.0,2013.0,7.0,0,0,1,1,1,1,4G,3950.0,1,0,Asus - Google Nexus 7 (2013),1200.0,1920.0,16.0,2.0,5,1.0,1.2,1.0
350.0,2013.0,6.0,0,1,1,1,1,1,3G,3200.0,0,0,Asus - Fonepad Note FHD6,1080.0,1920.0,16.0,2.0,8,1.0,1.2,1.0
260.0,2013.0,7.0,0,1,0,1,0,0,3G,4270.0,0,0,Asus - Fonepad,800.0,1280.0,8.0,1.0,3.15,1.0,1.2,1.0
1000.0,2013.0,5.0,0,0,0,1,1,1,4G,2400.0,0,0,Asus - PadFone Infinity,1080.0,1920.0,32.0,2.0,13,1.0,2,1.0
450.0,2012.0,4.7,0,0,0,1,1,1,4G,2140.0,0,0,Asus - PadFone 2,720.0,1280.0,16.0,2.0,13,1.0,1.2,1.0
300.0,2012.0,4.3,1,1,0,1,0,0,3G,1520.0,0,0,Asus - PadFone,540.0,960.0,16.0,1.0,8,1.0,0.3,1.0
330.0,2017.0,5.2,0,1,0,1,0,0,4G,5000.0,0,0,Asus - Zenfone Pegasus 3s,720.0,1280.0,32.0,3.0,13,1.0,8,1.0
80.0,2014.0,4.5,0,1,0,1,0,0,4G,1840.0,0,0,BenQ - T3,540.0,960.0,4.0,1.0,8,1.0,0.3,1.0
100.0,2014.0,5.0,0,1,0,1,0,1,4G,2520.0,0,0,BenQ - F5,720.0,1280.0,16.0,2.0,13,1.0,2,1.0
200.0,2013.0,4.5,0,1,0,1,0,0,3G,2100.0,0,0,BenQ - F3,540.0,960.0,4.0,1.0,13,1.0,2,1.0
150.0,2013.0,4.5,0,1,0,1,0,0,3G,2000.0,0,0,BenQ - A3,540.0,960.0,4.0,1.0,8,1.0,2,1.0
330.0,2018.0,4.5,0,1,0,1,1,1,4G,3000.0,0,0,BlackBerry - KEY2 LE,1080.0,1620.0,32.0,4.0,13,2.0,8,1.0
350.0,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,1,0,BlackBerry - Evolve X,1080.0,2160.0,64.0,6.0,12,2.0,16,1.0
300.0,2018.0,5.99,0,1,0,1,1,0,4G,4000.0,0,0,BlackBerry - Evolve,1080.0,2160.0,64.0,4.0,13,2.0,16,1.0
500.0,2018.0,4.5,0,1,0,1,1,1,4G,3500.0,0,0,BlackBerry - KEY2,1080.0,1620.0,64.0,6.0,12,2.0,8,1.0
390.0,2017.0,5.5,0,1,0,1,1,1,4G,4000.0,0,1,BlackBerry - Motion,1080.0,1920.0,32.0,4.0,12,1.0,8,1.0
200.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,BlackBerry - Aurora,720.0,1280.0,32.0,4.0,13,1.0,8,1.0
290.0,2017.0,4.5,0,1,0,1,1,1,4G,3500.0,0,0,BlackBerry - Keyone,1080.0,1620.0,64.0,4.0,12,1.0,8,1.0
300.0,2016.0,5.5,1,1,1,1,1,1,4G,3000.0,0,0,BlackBerry - DTEK60,1440.0,2560.0,32.0,4.0,21,1.0,8,1.0
200.0,2016.0,5.2,0,1,1,1,1,1,4G,2610.0,0,0,BlackBerry - DTEK50,1080.0,1920.0,16.0,3.0,13,1.0,8,1.0
270.0,2015.0,5.4,1,1,0,1,1,1,4G,3410.0,1,0,BlackBerry - Priv,1440.0,2560.0,32.0,3.0,18,1.0,2,1.0
80.0,2015.0,5.0,0,1,0,1,0,0,4G,2800.0,0,0,BlackBerry - Leap,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
170.0,2014.0,4.5,0,1,1,1,1,1,4G,3450.0,0,0,BlackBerry - Passport,1440.0,1440.0,32.0,3.0,13,1.0,2,1.0
90.0,2014.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,BlackBerry - Z3,540.0,960.0,8.0,1.0,5,1.0,1.1,1.0
390.0,2013.0,4.2,0,1,0,1,1,1,4G,1800.0,0,0,BlackBerry - Porsche Design P'9982,768.0,1280.0,64.0,2.0,8,1.0,2,1.0
140.0,2013.0,5.0,1,1,1,1,1,1,4G,2880.0,0,0,BlackBerry - Z30,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
120.0,2013.0,4.2,0,1,0,1,1,1,4G,1800.0,0,0,BlackBerry - Z10,768.0,1280.0,16.0,2.0,8,1.0,2,1.0
100.0,2018.0,5.7,0,1,0,1,0,0,4G,4180.0,0,0,Blackview - S6,720.0,1440.0,16.0,2.0,8,2.0,5,1.0
170.0,2017.0,5.7,0,1,0,1,0,0,4G,3180.0,0,0,Blackview - S8,720.0,1440.0,64.0,4.0,13,2.0,13,2.0
250.0,2017.0,5.5,0,1,0,1,0,0,4G,6180.0,0,0,Blackview - P6000,1080.0,1920.0,64.0,6.0,21,2.0,8,1.0
70.0,2017.0,5.0,0,1,0,1,0,0,3G,2800.0,0,0,Blackview - A10,720.0,1280.0,16.0,2.0,8,2.0,5,1.0
80.0,2017.0,5.0,0,1,0,1,0,0,4G,2800.0,0,0,Blackview - A7 Pro,720.0,1280.0,16.0,2.0,8,2.0,5,1.0
60.0,2017.0,5.0,0,1,0,1,0,0,3G,2800.0,0,0,Blackview - A7,720.0,1280.0,8.0,1.0,5,2.0,2,1.0
130.8221812147982,2019.0,6.2,0,1,0,1,0,0,4G,3000.0,0,0,BLU - Vivo One Plus (2019),720.0,1500.0,16.0,2.0,13,2.0,8,1.0
87.21478747653214,2018.0,6.0,0,1,0,1,0,0,4G,2600.0,0,0,BLU - Vivo Go,720.0,1440.0,16.0,1.0,8,2.0,5,1.0
163.52772651849776,2018.0,6.2,0,1,0,1,0,0,4G,4000.0,0,0,BLU - Vivo XL4,720.0,1520.0,32.0,3.0,13,2.0,13,1.0
109.01848434566517,2018.0,6.0,0,1,0,1,0,0,3G,2600.0,0,0,BLU - Studio Mega (2018),720.0,1440.0,16.0,1.0,13,2.0,8,1.0
218.03696869133034,2018.0,5.9,0,1,0,1,1,0,4G,3000.0,0,0,BLU - Vivo XI,720.0,1520.0,32.0,3.0,16,2.0,16,1.0
359.7609983406951,2018.0,6.2,0,1,0,0,1,0,4G,3050.0,1,0,BLU - Vivo XI+,1080.0,2246.0,128.0,6.0,16,2.0,16,1.0
87.21478747653214,2018.0,5.2,0,1,0,1,0,0,3G,2000.0,0,0,BLU - Studio G4,720.0,1280.0,16.0,1.0,8,1.0,5,1.0
109.01848434566517,2018.0,5.5,0,1,0,1,0,0,3G,2500.0,0,0,BLU - C6,720.0,1280.0,16.0,1.0,8,1.0,5,1.0
109.01848434566517,2018.0,5.5,0,1,0,1,0,0,3G,2850.0,0,0,BLU - Studio View,640.0,1280.0,8.0,1.0,8,1.0,5,1.0
196.2332718221973,2018.0,6.0,0,1,0,1,0,0,4G,4000.0,0,0,BLU - Vivo One Plus,720.0,1440.0,16.0,2.0,13,1.0,13,1.0
218.03696869133034,2018.0,6.0,0,1,0,1,0,0,4G,3000.0,0,0,BLU - Vivo XL3 Plus,720.0,1440.0,32.0,3.0,13,1.0,16,1.0
327.0554530369955,2018.0,6.0,0,1,0,1,1,0,4G,4010.0,0,0,BLU - Vivo X,720.0,1440.0,64.0,4.0,13,2.0,20,2.0
152.62587808393124,2018.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,BLU - Vivo One,720.0,1440.0,16.0,2.0,12,1.0,8,1.0
100.0,2018.0,5.7,0,1,0,1,0,0,3G,3000.0,0,0,BLU - Studio View XL,720.0,1440.0,16.0,1.0,13,1.0,5,1.0
170.0,2017.0,5.0,0,1,0,1,0,0,4G,3000.0,0,0,BLU - Life One X2 Mini,1080.0,1920.0,64.0,4.0,13,1.0,8,1.0
310.0,2015.0,6.0,1,1,0,1,0,1,4G,3500.0,0,0,BLU - Pure XL,1440.0,2560.0,64.0,3.0,24,1.0,8,1.0
190.0,2015.0,4.8,1,0,0,1,0,0,3G,2100.0,0,0,BLU - Vivo Air,720.0,1280.0,16.0,1.0,8,1.0,5,1.0
210.0,2014.0,6.0,0,1,0,1,0,0,4G,3200.0,0,0,BLU - Studio 6.0 LTE,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
150.0,2014.0,5.0,0,1,0,1,0,0,4G,2200.0,0,0,BLU - Studio 5.0 HD LTE,720.0,1280.0,8.0,1.0,13,1.0,5,1.0
130.0,2014.0,7.0,0,1,0,1,0,0,3G,3000.0,0,0,BLU - Studio 7.0,600.0,1024.0,8.0,1.0,5,1.0,2,1.0
260.0,2014.0,5.0,1,0,0,1,1,0,3G,2300.0,0,0,BLU - Vivo IV,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
150.0,2014.0,5.0,0,1,0,1,1,0,3G,2000.0,0,0,BLU - Life 8,720.0,1280.0,8.0,1.0,8,1.0,2,1.0
130.0,2014.0,5.5,0,1,0,1,0,0,3G,2350.0,0,0,BLU - Studio 5.5 S,540.0,960.0,4.0,1.0,8,1.0,2,1.0
140.0,2014.0,5.0,0,1,0,1,0,0,3G,2000.0,0,0,BLU - Life One M,720.0,1280.0,4.0,1.0,12,1.0,2,1.0
240.0,2013.0,5.0,0,0,0,1,0,0,3G,2020.0,0,0,BLU - Life Pure,1080.0,1920.0,32.0,2.0,13,1.0,5,1.0
210.0,2013.0,5.0,0,0,0,1,0,0,3G,2500.0,0,0,BLU - Life Pro,720.0,1280.0,16.0,1.0,12,1.0,5,1.0
130.0,2013.0,5.3,0,1,0,1,1,0,3G,2800.0,0,0,BLU - Studio 5.3 S,540.0,960.0,4.0,1.0,8,1.0,2,1.0
220.0,2013.0,5.7,0,1,0,1,1,0,3G,2800.0,0,0,BLU - Quattro 5.7 HD,720.0,1280.0,4.0,1.0,8,1.0,1.3,1.0
260.0,2013.0,4.5,0,0,0,1,1,0,3G,1800.0,0,0,BLU - Quattro 4.5 HD,720.0,1280.0,16.0,1.0,8,1.0,1.3,1.0
180.0,2013.0,4.5,0,1,0,1,1,0,3G,1800.0,0,0,BLU - Quattro 4.5,540.0,960.0,4.0,1.0,5,1.0,0.3,1.0
210.0,2012.0,4.65,1,1,0,1,0,0,3G,1600.0,0,0,BLU - Vivo 4.65 HD,720.0,1280.0,4.0,1.0,8,1.0,1.3,1.0
390.0,2018.0,5.65,0,1,0,1,1,1,4G,3100.0,0,0,BQ - Aquaris X2 Pro,1080.0,2160.0,128.0,6.0,12,2.0,8,1.0
310.0,2018.0,5.65,0,1,0,1,1,1,4G,3100.0,0,0,BQ - Aquaris X2,1080.0,2160.0,64.0,4.0,12,2.0,8,1.0
170.0,2017.0,5.2,0,1,0,1,1,0,4G,3100.0,0,0,BQ - Aquaris U2 Lite,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
190.0,2017.0,5.2,0,1,0,1,1,1,4G,3100.0,0,0,BQ - Aquaris U2,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
370.0,2017.0,5.2,0,1,0,1,1,1,4G,3100.0,0,0,BQ - Aquaris X Pro,1080.0,1920.0,64.0,4.0,12,1.0,8,1.0
290.0,2017.0,5.2,0,1,0,1,1,1,4G,3100.0,0,0,BQ - Aquaris X,1080.0,1920.0,32.0,3.0,16,1.0,8,1.0
160.0,2016.0,5.0,0,1,0,1,0,0,4G,3080.0,0,0,BQ - Aquaris U Lite,720.0,1280.0,16.0,2.0,8,1.0,5,1.0
190.0,2016.0,5.0,0,1,0,1,0,1,4G,3080.0,0,0,BQ - Aquaris U,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
220.0,2016.0,5.0,0,1,0,1,0,0,4G,3050.0,0,0,BQ - Aquaris U Plus,720.0,1280.0,32.0,3.0,16,1.0,5,1.0
300.0,2016.0,5.0,0,1,0,1,1,1,4G,3200.0,0,0,BQ - Aquaris X5 Plus,1080.0,1920.0,16.0,2.0,16,1.0,8,1.0
210.0,2015.0,5.0,0,1,0,1,0,0,4G,2850.0,0,0,BQ - Aquaris E5s,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
230.0,2015.0,5.0,0,1,0,1,0,0,4G,2900.0,0,0,BQ - Aquaris X5,720.0,1280.0,16.0,2.0,13,1.0,5,1.0
260.0,2015.0,5.0,0,1,0,1,0,1,4G,3120.0,0,0,BQ - Aquaris M5,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
300.0,2015.0,5.5,0,1,0,1,0,1,4G,3620.0,0,0,BQ - Aquaris M5.5,1080.0,1920.0,16.0,2.0,13,1.0,5,1.0
180.0,2015.0,4.5,0,1,0,1,0,0,4G,2470.0,0,0,BQ - Aquaris M4.5,540.0,960.0,8.0,1.0,8,1.0,5,1.0
450.0,2017.0,5.0,0,1,0,1,0,0,4G,5000.0,0,1,Cat - S41,1080.0,1920.0,32.0,3.0,13,1.0,8,1.0
330.0,2017.0,4.7,0,1,0,1,0,0,4G,4000.0,0,1,Cat - S31,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
900.0,2018.0,5.2,0,1,0,1,1,1,4G,4500.0,0,1,Cat - S61,1080.0,1920.0,64.0,4.0,16,1.0,8,1.0
650.0,2016.0,4.7,0,1,0,1,0,1,4G,3800.0,0,1,Cat - S60,720.0,1280.0,32.0,3.0,13,1.0,5,1.0
440.0,2015.0,4.7,0,1,0,1,0,1,4G,3000.0,0,1,Cat - S40,540.0,960.0,16.0,1.0,8,1.0,2,1.0
460.0,2014.0,4.7,0,1,0,1,0,1,4G,2630.0,1,1,Cat - S50,720.0,1280.0,8.0,2.0,8,1.0,0.3,1.0
120.0,2014.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,Celkon - Q500 Millennium Ultra,720.0,1280.0,16.0,2.0,8,1.0,2,1.0
100.0,2014.0,4.5,0,1,0,1,0,0,3G,2000.0,0,0,Celkon - Q455,540.0,960.0,16.0,1.0,8,1.0,1.3,1.0
200.0,2013.0,5.0,0,1,0,1,0,0,3G,2100.0,0,0,Celkon - A119 Signature HD,720.0,1280.0,4.0,1.45,12,1.0,3,1.0
150.0,2018.0,6.2,0,1,0,1,0,0,4G,4000.0,0,0,Coolpad - Cool Play 8,1080.0,2246.0,64.0,4.0,16,2.0,8,1.0
77.46658571480762,2018.0,5.45,0,1,0,1,0,0,4G,2500.0,0,0,Coolpad - Mega 5A,720.0,1440.0,16.0,2.0,8,2.0,5,1.0
99.59989591903836,2018.0,5.5,0,1,0,1,0,0,4G,4070.0,0,0,Coolpad - Note 6,1080.0,1920.0,64.0,4.0,13,1.0,8,2.0
165.9998265317306,2017.0,5.5,0,0,0,1,1,0,4G,4060.0,0,0,Coolpad - Cool Play 6,1080.0,1920.0,64.0,6.0,13,1.0,8,1.0
